Vendor account,Invoice no.,due date,Posting profile,transaction txt,Currency,EX rate,Amount,Amount,Department,Cost center,Purpose
102309,5100074108,20190930,Gen,2019/08/22 E030 ,USD,10633,-7.73,-822,,,
102309,5100074109,20190930,Gen,2019/08/22 E030 ,USD,10633,-595.9,-63362,,,
102309,5100074110,20190930,Gen,2019/08/22 E030 ,USD,10633,-5.9,-627,,,
102309,5100074111,20190930,Gen,2019/08/22 E030 ,USD,10633,-10412,-1107108,,,
102309,5100074112,20190930,Gen,2019/08/22 E030 ,USD,10633,-98.95,-10521,,,
102309,5100074113,20190930,Gen,2019/08/22 E030 ,USD,10633,-98.95,-10521,,,
102309,5100074114,20190930,Gen,2019/08/22 E030 ,USD,10633,-13417.5,-1426683,,,
102309,5100074115,20190930,Gen,2019/08/22 E030 ,USD,10633,-20931.3,-2225625,,,
102309,5100074116,20190930,Gen,2019/08/22 E030 ,USD,10633,-579.1,-61576,,,
102309,5100074117,20190930,Gen,2019/08/22 E030 ,USD,10633,-3423.84,-364057,,,
102309,5100074118,20190930,Gen,2019/08/22 E030 ,USD,10633,-579.38,-61605,,,
102309,5100074119,20190930,Gen,2019/08/22 E030 ,USD,10633,-12344.1,-1312548,,,
102309,5100074120,20190930,Gen,2019/08/22 E030 ,USD,10633,-13417.5,-1426683,,,
102309,5100074121,20190930,Gen,2019/08/22 E030 ,USD,10633,-23614.8,-2510962,,,
102309,5100074122,20190930,Gen,2019/08/22 E030 ,USD,10633,-11582,-1231514,,,
102309,5100074123,20190930,Gen,2019/08/22 E030 ,USD,10633,-6440.4,-684808,,,
102309,5100074124,20190930,Gen,2019/08/22 E030 ,USD,10633,-55816.8,-5935000,,,
102309,5100074189,20190930,Gen,2019/08/23 E030 ,USD,10633,-0.44,-47,,,
102309,5100074190,20190930,Gen,2019/08/23 E030 ,USD,10633,-49.28,-5240,,,
102309,5100074191,20190930,Gen,2019/08/23 E030 ,USD,10633,-53.68,-5708,,,
102309,5100074192,20190930,Gen,2019/08/23 E030 ,USD,10633,-108.16,-11501,,,
102309,5100074193,20190930,Gen,2019/08/23 E030 ,USD,10633,-3904.92,-415210,,,
102309,5100074194,20190930,Gen,2019/08/23 E030 ,USD,10633,-650.82,-69202,,,
102309,5100074195,20190930,Gen,2019/08/23 E030 ,USD,10633,-35795.1,-3806093,,,
102309,5100074196,20190930,Gen,2019/08/23 E030 ,USD,10633,-5206,-553554,,,
102309,5100074197,20190930,Gen,2019/08/23 E030 ,USD,10633,-8.32,-885,,,
102309,5100074198,20190930,Gen,2019/08/23 E030 ,USD,10633,-9.82,-1044,,,
102309,5100074199,20190930,Gen,2019/08/23 E030 ,USD,10633,-1.38,-147,,,
102309,5100074200,20190930,Gen,2019/08/23 E030 ,USD,10633,-3,-319,,,
102309,5100074201,20190930,Gen,2019/08/23 E030 ,USD,10633,-7.68,-817,,,
102309,5100074202,20190930,Gen,2019/08/23 E030 ,USD,10633,-0.11,-12,,,
102309,5100074203,20190930,Gen,2019/08/23 E030 ,USD,10633,-5.58,-593,,,
102882,5100073687,20191030,Gen,2019/08/05 E060 ,JPY,100,-2808000,-2808000,,,
102882,5100073785,20191030,Gen,2019/08/08 E060 ,JPY,100,-1296000,-1296000,,,
102882,5100074076,20191030,Gen,2019/08/21 E060 ,JPY,100,-324000,-324000,,,
102882,5100074125,20191030,Gen,2019/08/22 E060 ,JPY,100,-216000,-216000,,,
102882,5100074204,20191030,Gen,2019/08/23 E060 ,JPY,100,-540000,-540000,,,
